,index,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed,county_average_poverty-rate,county_average_population,county_average_pct-white,county_average_pct-af-am,county_average_pct-hispanic,county_average_pct-am-ind,county_average_pct-asian,county_average_pct-nh-pi,county_average_pct-multiple,county_average_pct-other,county_average_median-household-income,county_average_median-gross-rent,county_average_eviction-filing-rate,county_average_eviction-filings,county_average_median-property-value,county_average_evictions_x,county_average_rent-burden,county_average_renter-occupied-households,county_average_pct-renter-occupied,county_average_evictions_y,county_average_eviction-rate,poverty-rate_above_1,poverty-rate_above_5,poverty-rate_above_10,poverty-rate_above_25,poverty-rate_above_50,poverty-rate_above_75,pct-white_above_1,pct-white_above_5,pct-white_above_10,pct-white_above_25,pct-white_above_50,pct-white_above_75,pct-af-am_above_1,pct-af-am_above_5,pct-af-am_above_10,pct-af-am_above_25,pct-af-am_above_50,pct-af-am_above_75,rent-burden_above_1,rent-burden_above_5,rent-burden_above_10,rent-burden_above_25,rent-burden_above_50,rent-burden_above_75,pct-renter-occupied_above_1,pct-renter-occupied_above_5,pct-renter-occupied_above_10,pct-renter-occupied_above_25,pct-renter-occupied_above_50,pct-renter-occupied_above_75,eviction-filing-rate_above_1,eviction-filing-rate_above_5,eviction-filing-rate_above_10,eviction-filing-rate_above_25,eviction-filing-rate_above_50,eviction-filing-rate_above_75,county_average_poverty-rate_above_1,county_average_poverty-rate_above_5,county_average_poverty-rate_above_10,county_average_poverty-rate_above_25,county_average_poverty-rate_above_50,county_average_poverty-rate_above_75,county_average_pct-white_above_1,county_average_pct-white_above_5,county_average_pct-white_above_10,county_average_pct-white_above_25,county_average_pct-white_above_50,county_average_pct-white_above_75,county_average_pct-af-am_above_1,county_average_pct-af-am_above_5,county_average_pct-af-am_above_10,county_average_pct-af-am_above_25,county_average_pct-af-am_above_50,county_average_pct-af-am_above_75,county_average_rent-burden_above_1,county_average_rent-burden_above_5,county_average_rent-burden_above_10,county_average_rent-burden_above_25,county_average_rent-burden_above_50,county_average_rent-burden_above_75,county_average_pct-renter-occupied_above_1,county_average_pct-renter-occupied_above_5,county_average_pct-renter-occupied_above_10,county_average_pct-renter-occupied_above_25,county_average_pct-renter-occupied_above_50,county_average_pct-renter-occupied_above_75,county_average_eviction-filing-rate_above_1,county_average_eviction-filing-rate_above_5,county_average_eviction-filing-rate_above_10,county_average_eviction-filing-rate_above_25,county_average_eviction-filing-rate_above_50,county_average_eviction-filing-rate_above_75,true_label,score,predicted_label
1490,25748,3831.8,18.76,333.0,56.12,523.14,30695.57,94304.02,27.58,41.2,46.75,4.95,0.33,3.27,0.16,2.89,0.44,54.0,18.0,5.4,16.21,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1497,25867,3158.0,15.43,1620.0,76.35,638.0,31347.0,85500.0,24.3,55.6,32.36,5.77,0.47,2.46,0.13,2.88,0.33,403.0,75.0,4.63,24.88,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1496,25850,2982.0,15.43,707.0,76.35,638.0,31347.0,85500.0,24.3,55.6,32.36,5.77,0.47,2.46,0.13,2.88,0.33,407.0,70.0,9.9,57.57,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1495,25833,3933.0,11.98,753.0,53.28,625.0,38125.0,104500.0,28.1,35.42,49.83,6.99,0.64,3.48,0.41,2.95,0.28,260.0,77.0,10.23,34.53,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1494,25816,4811.0,13.57,967.0,47.6,583.0,40696.0,99500.0,21.8,43.86,42.17,6.82,0.29,3.45,0.19,2.95,0.27,211.0,55.0,5.69,21.82,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1493,25799,4175.0,7.53,1059.0,52.05,345.0,35046.0,96200.0,24.1,69.8,20.62,4.17,0.29,2.71,0.12,2.28,0.02,106.0,16.0,1.51,10.01,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1491,25765,3196.87,9.89,897.0,64.96,723.0,33927.93,71037.62,25.0,65.9,22.74,5.11,0.5,3.01,0.0,2.6,0.13,135.0,34.0,3.79,15.06,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1488,25714,2903.0,0.95,117.0,11.61,900.0,51176.0,90800.0,34.4,75.61,12.68,3.55,0.62,4.65,0.0,2.69,0.21,22.0,3.0,2.57,18.87,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1.0,0.25886524822695034,0
518,8816,5532.0,1.94,224.0,19.63,1087.0,84092.0,211700.0,26.6,78.86,4.59,7.07,0.21,7.67,0.01,1.36,0.22,21.0,19.0,8.47,9.37,0,1,0,4.368643410852712,3758.775697674419,64.42437984496124,8.30031007751939,10.524031007751928,0.18701550387596896,12.732480620155048,0.063798449612403,2.742790697674417,0.25093023255813957,84813.43538759688,1155.665813953488,3.7612790697674443,17.356589147286822,239823.4250387598,13.232558139534884,23.068449612403104,422.04651162790697,27.935155038759685,13.232558139534884,2.9063178294573633,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0.25886524822695034,0
1486,25680,3001.0,2.4,69.0,6.2,828.0,71786.0,146300.0,18.8,83.21,9.83,1.4,0.47,3.7,0.17,1.17,0.07,6.0,1.0,1.45,8.7,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1485,25663,4279.0,5.63,934.0,36.59,564.0,48729.0,132300.0,22.9,78.9,14.29,2.91,0.31,1.81,0.03,1.62,0.14,277.0,55.0,5.89,29.64,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1484,25646,3687.0,5.63,266.0,36.59,564.0,48729.0,132300.0,22.9,78.9,14.29,2.91,0.31,1.81,0.03,1.62,0.14,32.0,10.0,3.77,12.05,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1483,25629,3945.48,2.8,130.0,5.99,987.0,68359.0,155700.0,25.9,94.41,2.43,1.26,0.15,1.19,0.0,0.56,0.0,12.0,3.0,2.32,9.26,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1482,25612,4071.0,9.0,723.0,51.2,574.0,36943.0,106500.0,25.9,74.72,19.68,2.19,0.17,1.66,0.04,1.39,0.15,282.0,36.0,4.98,38.98,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1480,25578,4452.0,3.18,628.0,32.33,546.0,39900.0,86000.0,21.1,82.57,12.67,2.36,0.22,0.67,0.02,1.39,0.09,137.0,34.0,5.41,21.8,0,0,0,14.436590909090908,4087.105227272728,51.22409090909091,39.57499999999998,4.073409090909092,0.37636363636363634,2.2334090909090905,0.10204545454545454,2.225227272727273,0.1911363636363637,37370.68386363637,592.6156818181818,33.28431818181818,283.90909090909093,92775.41863636364,69.72727272727273,26.002272727272725,766.8636363636364,49.43499999999999,69.72727272727273,8.44840909090909,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1551,26785,1629.0,70.7,597.0,93.64,174.0,6913.0,84100.0,28.9,1.41,96.99,1.35,0.06,0.0,0.0,0.18,0.0,238.0,35.0,5.87,39.89,0,0,0,18.999753086419762,2893.8641975308633,47.78111111111111,41.86172839506174,3.257901234567902,0.3485185185185185,2.644691358024691,0.09135802469135801,2.5907407407407415,0.1892592592592593,32782.61259259259,533.3146913580246,30.53703703703704,210.2469135802469,102296.64716049386,65.29629629629629,26.728024691358026,581.2098765432099,54.392222222222216,65.29629629629629,9.496913580246913,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1539,26581,1976.0,6.59,234.0,29.02,597.0,44716.0,109300.0,35.5,61.89,31.38,2.53,0.46,1.32,0.05,2.13,0.25,57.0,21.0,8.96,24.32,0,0,0,18.999753086419762,2893.8641975308633,47.78111111111111,41.86172839506174,3.257901234567902,0.3485185185185185,2.644691358024691,0.09135802469135801,2.5907407407407415,0.1892592592592593,32782.61259259259,533.3146913580246,30.53703703703704,210.2469135802469,102296.64716049386,65.29629629629629,26.728024691358026,581.2098765432099,54.392222222222216,65.29629629629629,9.496913580246913,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1.0,0.25886524822695034,0
1554,26836,1135.0,20.73,162.0,35.15,280.0,35882.0,104200.0,30.2,0.97,96.65,1.23,0.0,0.35,0.26,0.53,0.0,21.0,12.0,7.4,12.95,0,0,0,18.999753086419762,2893.8641975308633,47.78111111111111,41.86172839506174,3.257901234567902,0.3485185185185185,2.644691358024691,0.09135802469135801,2.5907407407407415,0.1892592592592593,32782.61259259259,533.3146913580246,30.53703703703704,210.2469135802469,102296.64716049386,65.29629629629629,26.728024691358026,581.2098765432099,54.392222222222216,65.29629629629629,9.496913580246913,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1625,28043,2193.0,19.02,208.0,26.4,527.0,33059.0,65200.0,28.9,64.34,31.65,1.78,1.0,0.41,0.14,0.64,0.05,52.0,14.0,6.74,25.02,0,0,0,18.309032258064523,3244.032258064516,42.9083870967742,53.07032258064516,1.5029032258064516,0.4145161290322582,0.6196774193548387,0.05096774193548388,1.3170967741935484,0.11838709677419354,33615.07774193548,545.7048387096773,31.531935483870974,169.96774193548387,77231.59612903226,56.32258064516129,27.681290322580644,504.2903225806452,45.92967741935484,56.32258064516129,11.264193548387096,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1635,28213,7193.68,4.32,895.0,34.37,636.0,47276.0,104600.0,23.8,57.49,35.25,2.71,0.47,1.54,0.06,2.25,0.22,351.0,94.0,10.5,39.21,0,0,0,18.309032258064523,3244.032258064516,42.9083870967742,53.07032258064516,1.5029032258064516,0.4145161290322582,0.6196774193548387,0.05096774193548388,1.3170967741935484,0.11838709677419354,33615.07774193548,545.7048387096773,31.531935483870974,169.96774193548387,77231.59612903226,56.32258064516129,27.681290322580644,504.2903225806452,45.92967741935484,56.32258064516129,11.264193548387096,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1633,28179,4282.0,4.1,348.0,17.18,678.0,46997.0,116000.0,25.6,81.39,14.57,1.54,0.26,1.14,0.28,0.77,0.05,84.0,29.0,8.34,24.17,0,0,0,18.309032258064523,3244.032258064516,42.9083870967742,53.07032258064516,1.5029032258064516,0.4145161290322582,0.6196774193548387,0.05096774193548388,1.3170967741935484,0.11838709677419354,33615.07774193548,545.7048387096773,31.531935483870974,169.96774193548387,77231.59612903226,56.32258064516129,27.681290322580644,504.2903225806452,45.92967741935484,56.32258064516129,11.264193548387096,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1632,28162,7718.32,5.23,294.0,14.67,644.0,52943.76,106199.93,19.7,66.58,24.55,4.24,0.7,2.14,0.08,1.66,0.05,58.0,13.0,4.42,19.71,0,0,0,18.309032258064523,3244.032258064516,42.9083870967742,53.07032258064516,1.5029032258064516,0.4145161290322582,0.6196774193548387,0.05096774193548388,1.3170967741935484,0.11838709677419354,33615.07774193548,545.7048387096773,31.531935483870974,169.96774193548387,77231.59612903226,56.32258064516129,27.681290322580644,504.2903225806452,45.92967741935484,56.32258064516129,11.264193548387096,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1631,28145,5277.0,5.69,395.0,16.85,666.0,40982.0,80200.0,23.9,94.14,2.41,0.89,0.42,0.66,0.0,1.4,0.08,66.0,29.0,7.33,16.69,0,0,0,18.309032258064523,3244.032258064516,42.9083870967742,53.07032258064516,1.5029032258064516,0.4145161290322582,0.6196774193548387,0.05096774193548388,1.3170967741935484,0.11838709677419354,33615.07774193548,545.7048387096773,31.531935483870974,169.96774193548387,77231.59612903226,56.32258064516129,27.681290322580644,504.2903225806452,45.92967741935484,56.32258064516129,11.264193548387096,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1630,28128,2870.0,10.53,267.0,48.34,566.0,35264.0,85900.0,27.0,66.44,29.41,1.33,0.47,0.81,0.15,1.33,0.07,101.0,14.0,5.24,37.83,0,0,0,18.309032258064523,3244.032258064516,42.9083870967742,53.07032258064516,1.5029032258064516,0.4145161290322582,0.6196774193548387,0.05096774193548388,1.3170967741935484,0.11838709677419354,33615.07774193548,545.7048387096773,31.531935483870974,169.96774193548387,77231.59612903226,56.32258064516129,27.681290322580644,504.2903225806452,45.92967741935484,56.32258064516129,11.264193548387096,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1628,28094,3766.0,6.51,223.0,14.66,639.0,35332.0,64900.0,24.6,0.53,97.58,0.88,0.21,0.08,0.0,0.72,0.0,57.0,22.0,9.87,25.58,0,0,0,18.309032258064523,3244.032258064516,42.9083870967742,53.07032258064516,1.5029032258064516,0.4145161290322582,0.6196774193548387,0.05096774193548388,1.3170967741935484,0.11838709677419354,33615.07774193548,545.7048387096773,31.531935483870974,169.96774193548387,77231.59612903226,56.32258064516129,27.681290322580644,504.2903225806452,45.92967741935484,56.32258064516129,11.264193548387096,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1626,28060,2804.0,29.11,490.0,71.27,468.0,23912.0,67700.0,32.4,32.56,64.02,1.14,0.39,0.04,0.04,1.75,0.07,75.0,24.0,4.9,15.3,0,0,0,18.309032258064523,3244.032258064516,42.9083870967742,53.07032258064516,1.5029032258064516,0.4145161290322582,0.6196774193548387,0.05096774193548388,1.3170967741935484,0.11838709677419354,33615.07774193548,545.7048387096773,31.531935483870974,169.96774193548387,77231.59612903226,56.32258064516129,27.681290322580644,504.2903225806452,45.92967741935484,56.32258064516129,11.264193548387096,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1624,28026,3446.0,21.05,928.0,69.21,528.0,28342.0,77700.0,28.8,38.51,55.98,2.81,0.61,0.61,0.0,1.36,0.12,352.0,93.0,10.02,37.91,0,0,0,18.309032258064523,3244.032258064516,42.9083870967742,53.07032258064516,1.5029032258064516,0.4145161290322582,0.6196774193548387,0.05096774193548388,1.3170967741935484,0.11838709677419354,33615.07774193548,545.7048387096773,31.531935483870974,169.96774193548387,77231.59612903226,56.32258064516129,27.681290322580644,504.2903225806452,45.92967741935484,56.32258064516129,11.264193548387096,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1.0,0.25886524822695034,0
1609,27771,2091.52,10.16,248.0,27.16,624.85,39376.79,85089.62,30.5,68.36,27.92,1.29,0.29,0.76,0.14,1.15,0.1,59.0,13.0,5.24,23.77,0,0,0,18.309032258064523,3244.032258064516,42.9083870967742,53.07032258064516,1.5029032258064516,0.4145161290322582,0.6196774193548387,0.05096774193548388,1.3170967741935484,0.11838709677419354,33615.07774193548,545.7048387096773,31.531935483870974,169.96774193548387,77231.59612903226,56.32258064516129,27.681290322580644,504.2903225806452,45.92967741935484,56.32258064516129,11.264193548387096,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1618,27924,3067.0,21.51,506.0,36.38,537.0,25410.0,57900.0,31.4,8.48,89.08,0.75,0.33,0.13,0.07,1.11,0.07,79.0,37.0,7.32,15.62,0,0,0,18.309032258064523,3244.032258064516,42.9083870967742,53.07032258064516,1.5029032258064516,0.4145161290322582,0.6196774193548387,0.05096774193548388,1.3170967741935484,0.11838709677419354,33615.07774193548,545.7048387096773,31.531935483870974,169.96774193548387,77231.59612903226,56.32258064516129,27.681290322580644,504.2903225806452,45.92967741935484,56.32258064516129,11.264193548387096,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
